customer_id,trans_date,tran_amount
CS4654,7/16/2013,48
CS5942,11/24/2011,101
CS4721,5/3/2012,35
CS2687,12/22/2013,81
CS2305,2/6/2015,58
CS3525,4/29/2012,57
CS3928,4/30/2012,66
CS4043,10/24/2011,84
CS5742,8/16/2011,53
CS3641,10/24/2011,84
CS3071,8/13/2012,51
CS3341,12/13/2012,73
CS4428,5/12/2012,80
CS4074,7/23/2011,81
CS5650,6/14/2011,62
CS3100,5/9/2014,87
CS3332,12/30/2014,81
CS5187,2/26/2012,48
CS5952,6/5/2011,99
CS1471,9/3/2011,58
CS5181,4/3/2012,96
CS1590,9/7/2014,63
CS3819,6/18/2014,36
CS2356,6/5/2013,47
CS2600,10/26/2012,92
CS2311,12/14/2013,38
CS1749,2/25/2013,64
CS1164,9/22/2011,70
CS5367,12/5/2011,70
CS4735,5/1/2012,43
CS3475,2/21/2012,92
CS1255,12/20/2011,49
CS5709,6/6/2013,55
CS5467,5/21/2011,67
CS3568,3/28/2014,83
CS4388,10/21/2013,67
CS3251,10/3/2011,47
CS1959,8/20/2013,96
CS1244,7/14/2011,46
CS4205,12/13/2012,44
CS1201,1/20/2014,98
CS1316,5/21/2011,53
CS4694,7/21/2012,103
CS5703,3/2/2012,63
CS1562,6/6/2012,47
CS3501,8/14/2011,83
CS1233,6/10/2012,93
CS5919,3/5/2013,55
CS6092,1/27/2014,45
CS4782,4/24/2013,84
CS1523,11/24/2013,100
CS5465,9/25/2012,75
CS4716,7/4/2011,37
CS5275,11/4/2013,48
CS2652,8/25/2014,81
CS4237,2/2/2012,35
CS3911,7/29/2014,49
CS4371,1/25/2014,62
CS3165,3/20/2014,62
CS3293,6/14/2012,68
CS4653,2/14/2013,44
CS3431,9/10/2011,44
CS5415,12/10/2013,95
CS2843,5/27/2012,68
CS2729,10/15/2011,54
CS4975,11/6/2014,53
CS5207,12/20/2011,57
CS3782,7/4/2013,46
CS5186,10/23/2012,45
CS4368,7/19/2014,40
CS2269,12/5/2013,36
CS5532,12/27/2014,45
CS3355,4/24/2014,43
CS1551,1/8/2012,98
CS4103,6/19/2014,98
CS5464,11/7/2014,58
CS4086,3/23/2013,43
CS3296,1/21/2012,42
CS4023,2/1/2014,83
CS2685,10/30/2013,96
CS3508,1/26/2012,90
CS1438,2/8/2015,94
CS1399,11/13/2012,45
CS2897,8/6/2013,81
CS3826,3/29/2014,98
CS1527,10/15/2014,104
CS3414,1/13/2012,93
CS2505,10/17/2012,96
CS5482,11/14/2013,68
CS4425,11/16/2013,68
CS1123,10/21/2013,46
CS1442,4/20/2014,89
CS3572,1/17/2014,63
CS5630,6/19/2013,68
CS5522,12/28/2012,79
CS5624,7/5/2011,56
CS3688,3/1/2015,36
CS3511,11/4/2012,86
CS4094,12/27/2012,99
CS3617,9/12/2012,62
CS5387,12/15/2013,77
CS2666,8/26/2011,75
CS1865,12/2/2014,93
CS3701,7/18/2011,76
CS2942,7/7/2012,52
CS5775,11/27/2012,77
CS4873,7/11/2011,54
CS5813,11/5/2012,61
CS3472,8/26/2011,57
CS2026,6/24/2012,64
CS4181,7/23/2012,49
CS3154,6/23/2012,37
CS1752,5/25/2014,68
CS1634,8/15/2014,103
CS3454,7/23/2011,64
CS2678,8/25/2011,43
CS2743,10/1/2012,92
CS5171,3/10/2015,53
CS3807,6/17/2012,98
CS5310,3/9/2015,52
CS1629,9/24/2014,53
CS1900,9/14/2013,41
CS2255,4/24/2014,83
CS1708,8/28/2014,95
CS3607,6/26/2011,73
CS2013,11/20/2014,54
CS2900,11/8/2011,102
CS3336,8/12/2012,53
CS2018,9/2/2012,68
CS4938,5/9/2014,86
CS3408,7/23/2014,35
CS2998,2/8/2013,47
CS6034,1/4/2013,71
CS5522,10/5/2014,82
CS3807,1/2/2014,41
CS1824,10/31/2011,59
CS4067,10/1/2013,90
CS5909,4/23/2014,44
CS3476,10/13/2013,64
CS5157,5/11/2013,96
CS2390,5/24/2012,78
CS4022,11/20/2012,93
CS5444,11/3/2013,72
CS4612,6/11/2011,42
CS3729,9/11/2013,43
CS2427,3/15/2015,89
CS2551,6/18/2014,80
CS3741,3/20/2012,102
CS5779,5/13/2013,93
CS1219,7/29/2012,39
CS3847,1/29/2013,69
CS5992,3/18/2013,71
CS4807,12/22/2014,61
CS2065,5/13/2014,38
CS1803,5/18/2014,87
CS4706,7/31/2014,78
CS5643,7/23/2013,66
CS3477,11/17/2012,55
CS3108,2/18/2012,46
CS2474,8/22/2014,83
CS4630,7/26/2014,68
CS5779,9/3/2013,83
CS2736,11/13/2014,73
CS2287,12/15/2011,76
CS5546,6/4/2011,62
CS1267,8/30/2011,52
CS5311,3/4/2012,53
CS2214,9/24/2011,64
CS3469,7/18/2013,90
CS3029,9/10/2012,55
CS1759,8/1/2012,90
CS3190,8/13/2012,55
CS4375,5/25/2011,41
CS3105,8/24/2012,48
CS5520,9/6/2012,58
CS2275,2/14/2015,44
CS2250,9/22/2013,42
CS3346,2/9/2013,102
CS3978,11/20/2012,79
CS1825,6/6/2013,101
CS2534,10/11/2012,104
CS2382,2/26/2012,91
CS5000,12/25/2014,69
CS3013,3/13/2012,61
CS3205,6/25/2013,100
CS4498,10/12/2014,46
CS1463,11/8/2014,68
CS5444,12/31/2011,41
CS3571,10/8/2011,83
CS2546,5/21/2014,65
CS2789,3/4/2013,36
CS5971,12/22/2011,72
CS1855,1/4/2012,43
CS5860,8/27/2011,44
CS1595,5/6/2012,57
CS4125,5/4/2012,103
CS5751,4/3/2014,75
CS2793,8/31/2013,69
CS5618,12/1/2012,41
CS1614,10/27/2012,51
CS4564,5/13/2014,56
CS1357,6/21/2014,57
CS5050,7/18/2012,76
CS1143,10/3/2011,99
CS4065,8/7/2012,39
CS2277,3/10/2013,54
CS5730,9/27/2013,82
CS4193,8/18/2014,59
CS2401,4/10/2013,38
CS2682,9/8/2011,83
CS4692,11/28/2013,72
CS1811,4/13/2013,53
CS2748,6/13/2012,74
CS2881,5/13/2013,69
CS2317,3/2/2012,69
CS1145,7/8/2014,88
CS5807,4/3/2013,91
CS2736,11/1/2011,94
CS1781,12/10/2012,86
CS4993,10/12/2012,50
CS2988,4/12/2013,67
CS2860,6/22/2011,104
CS4117,1/3/2015,58
CS4637,9/26/2012,81
CS1402,1/23/2013,97
CS1297,11/7/2011,44
CS3504,6/12/2013,71
CS2787,3/11/2014,63
CS5640,11/19/2013,48
CS3889,3/25/2012,96
CS3213,7/14/2011,68
CS3933,10/13/2012,68
CS3159,4/16/2012,97
CS4951,10/14/2011,56
CS1436,12/28/2013,105
CS3822,12/8/2012,65
CS4021,10/31/2012,85
CS3114,7/1/2014,36
CS5115,1/20/2015,50
CS5811,7/5/2011,55
CS2406,10/11/2012,58
CS4485,12/28/2013,40
CS4982,2/23/2014,75
CS5097,2/3/2013,39
CS5374,12/13/2014,59
CS3676,8/29/2012,58
CS4396,1/22/2012,61
CS2243,8/12/2014,76
CS1659,6/8/2013,39
CS2142,8/5/2013,85
CS1639,4/24/2014,75
CS1467,5/26/2013,44
CS4550,5/30/2011,103
CS2597,3/30/2012,79
CS6068,6/19/2013,49
CS4000,7/5/2012,63
CS1335,4/8/2012,88
CS1914,6/13/2014,88
CS4400,3/12/2012,68
CS4187,11/4/2013,90
CS6029,5/26/2012,90
CS1656,1/24/2015,102
CS1921,2/23/2012,83
CS2153,6/8/2012,99
CS1378,3/27/2012,85
CS2480,10/19/2011,35
CS4181,1/31/2014,79
CS5021,12/16/2011,75
CS3548,10/19/2012,105
CS4158,10/14/2014,96
CS3041,5/1/2013,59
CS4244,7/27/2011,96
CS2399,9/3/2014,41
CS3039,12/25/2011,70
CS3812,1/1/2014,50
CS2210,8/28/2012,87
CS1170,3/26/2013,44
CS5859,11/5/2011,78
CS2258,10/12/2013,41
CS4869,10/11/2013,41
CS1530,10/20/2012,84
CS5678,1/11/2012,77
CS2186,1/2/2015,54
CS3442,6/17/2014,50
CS4786,9/15/2011,91
CS5976,10/26/2011,62
CS5095,1/26/2015,69
CS1635,6/28/2013,68
CS1967,4/25/2013,55
CS4116,8/6/2011,59
CS5711,6/25/2014,63
CS4875,11/18/2012,99
CS2748,6/4/2011,100
CS5525,9/27/2013,83
CS5424,6/4/2013,80
CS1954,2/24/2013,46
CS3203,10/13/2011,65
CS5845,6/25/2012,45
CS4362,3/6/2013,35
CS1338,5/2/2014,89
CS4847,8/2/2012,59
CS6055,3/18/2012,73
CS5779,9/20/2013,44
CS3470,12/15/2012,47
CS2328,5/5/2013,56
CS4563,9/28/2014,62
CS3059,6/7/2014,45
CS5212,8/25/2012,98
CS3755,7/20/2012,56
CS1537,12/6/2011,37
CS3234,11/9/2012,56
CS3084,5/19/2014,86
CS2207,6/26/2014,81
CS1217,11/1/2012,46
CS3821,9/28/2012,55
CS3918,12/28/2011,75
CS5287,9/20/2011,35
CS2363,6/1/2013,41
CS5894,1/29/2014,100
CS2127,11/5/2011,63
CS5633,11/19/2013,58
CS5291,5/22/2011,36
CS4198,6/15/2014,61
CS5891,7/31/2013,86
CS2209,5/6/2013,63
CS5160,8/8/2011,94
CS5813,4/22/2013,87
CS4375,2/17/2015,48
CS1356,12/26/2014,66
CS2947,8/31/2013,88
CS2275,5/5/2012,92
CS4172,2/1/2013,84
CS2470,5/26/2013,79
CS1424,10/13/2011,70
CS6056,2/25/2014,78
CS1862,12/18/2011,38
CS3904,3/17/2012,66
CS4179,5/17/2012,35
CS4096,12/24/2011,102
CS5350,5/29/2013,51
CS4731,4/7/2013,52
CS4972,4/10/2014,45
CS5166,7/24/2011,64
CS1836,6/5/2013,88
CS5010,6/29/2011,73
CS2712,6/4/2012,42
CS4276,8/23/2013,65
CS1238,7/17/2014,65
CS4064,3/26/2013,66
CS4804,2/2/2015,61
CS1455,7/10/2012,97
CS1363,10/26/2011,54
CS2167,9/14/2011,90
CS5519,9/24/2012,105
CS2526,5/6/2013,50
CS6017,8/11/2011,85
CS1222,12/12/2011,37
CS1708,8/5/2014,95
CS1286,6/21/2014,76
CS1881,3/8/2013,71
CS5635,10/3/2013,48
CS4952,6/27/2011,74
CS1836,9/17/2013,92
CS2327,1/9/2013,87
CS1443,3/12/2013,98
CS3026,2/10/2015,55
CS5508,12/4/2012,41
CS1783,6/6/2011,81
CS1292,3/16/2014,84
CS2563,3/15/2015,41
CS1203,8/29/2012,99
CS3880,2/1/2012,44
CS3523,9/1/2013,56
CS3016,11/29/2012,74
CS5277,8/30/2014,37
CS3705,8/28/2013,93
CS2027,2/26/2013,52
CS1788,9/1/2011,53
CS2984,1/24/2015,43
CS5851,7/13/2011,58
CS1723,4/30/2013,105
CS4146,4/7/2013,74
CS2946,3/5/2015,57
CS1836,8/19/2012,81
CS4333,9/17/2011,92
CS1855,2/10/2014,85
CS3759,12/31/2012,63
CS4161,9/9/2014,73
CS5203,2/21/2012,46
CS5708,4/8/2014,64
CS5475,11/28/2012,55
CS6091,1/16/2014,48
CS2274,7/31/2011,45
CS3509,2/22/2012,104
CS3251,5/31/2011,60
CS4224,7/22/2013,46
CS3261,6/23/2011,44
CS4584,10/22/2013,64
CS2777,6/8/2012,102
CS2977,3/10/2012,72
CS3786,2/9/2012,91
CS1162,5/25/2012,99
CS4179,12/19/2014,92
CS5248,12/26/2011,59
CS3341,5/17/2014,75
CS3124,12/5/2013,89
CS5009,5/22/2013,92
CS2741,5/31/2013,44
CS5054,4/22/2012,60
CS1257,11/2/2013,75
CS1969,6/20/2012,73
CS1210,12/3/2012,77
CS1996,9/6/2012,81
CS2741,12/17/2014,54
CS3594,1/10/2015,71
CS1357,9/12/2012,78
CS2787,12/23/2011,86
CS2814,2/21/2015,39
CS2375,6/3/2014,39
CS4166,2/28/2012,57
CS3868,6/11/2013,39
CS2432,4/21/2014,58
CS4264,11/10/2011,100
CS2725,10/14/2011,73
CS5100,10/29/2012,62
CS3117,2/6/2012,53
CS4463,7/2/2013,38
CS5567,4/21/2013,84
CS2556,1/20/2014,38
CS3117,12/17/2013,77
CS4613,12/3/2014,62
CS1139,9/10/2012,45
CS4249,6/15/2013,35
CS3784,2/4/2012,101
CS1508,11/10/2014,102
CS5870,8/24/2012,72
CS2186,11/7/2014,59
CS3334,6/13/2013,60
CS2170,6/22/2012,103
CS4415,9/15/2012,79
CS1192,6/19/2011,105
CS2707,10/22/2014,67
CS2691,6/21/2013,48
CS1367,10/23/2011,48
CS4048,10/27/2012,63
CS3161,7/29/2014,74
CS5104,8/18/2014,60
CS1638,8/19/2012,91
CS3637,2/11/2014,54
CS4263,12/9/2011,95
CS3571,5/28/2013,65
CS5268,5/4/2012,76
CS4925,1/6/2012,93
CS1858,8/21/2012,91
CS4010,3/5/2015,85
CS3018,9/30/2012,46
CS6081,9/12/2012,90
CS2179,10/4/2011,79
CS1544,12/24/2014,49
CS6093,2/25/2013,74
CS2914,3/6/2013,41
CS1581,5/3/2012,82
CS5432,6/11/2013,51
CS2784,4/12/2013,44
CS3532,11/17/2011,45
CS5783,7/4/2014,91
CS3277,7/24/2012,94
CS3754,10/31/2012,67
CS2872,12/24/2014,84
CS5260,3/10/2015,73
CS4658,8/4/2011,91
CS2889,5/13/2014,84
CS1425,4/1/2013,36
CS3817,6/7/2011,51
CS2832,5/26/2013,91
CS5097,12/26/2011,35
CS4438,2/26/2013,63
CS2610,5/14/2014,104
CS2743,2/28/2013,64
CS4287,9/28/2013,91
CS1986,4/1/2014,100
CS4066,3/6/2012,59
CS1679,7/22/2012,71
CS3002,12/12/2011,53
CS2476,3/19/2012,61
CS5932,5/7/2012,78
CS2866,10/24/2011,68
CS4722,4/8/2014,101
CS4875,10/4/2012,96
CS3833,4/10/2013,41
CS5936,5/31/2012,50
CS2276,3/28/2013,100
CS4698,6/26/2011,100
CS5513,5/25/2013,95
CS5185,5/17/2011,56
CS4410,9/7/2012,98
CS2191,8/10/2013,60
CS4048,6/6/2011,83
CS1964,12/27/2014,37
CS3657,8/19/2014,41
CS6009,2/23/2012,46
CS4199,10/15/2014,46
CS4697,11/25/2012,55
CS4905,4/7/2013,40
CS3675,9/9/2014,65
CS2236,1/19/2013,36
CS2545,3/1/2013,40
CS3561,12/26/2014,71
CS2316,1/12/2015,61
CS4278,8/20/2013,62
CS5616,5/25/2014,36
CS3990,9/9/2013,71
CS1996,2/13/2013,91
CS1133,4/1/2012,61
CS5141,12/3/2011,71
CS2138,5/29/2011,91
CS1227,1/14/2015,76
CS5434,8/12/2013,103
CS2534,12/22/2012,95
CS1439,4/30/2012,97
CS5802,3/12/2015,102
CS1244,8/21/2013,81
CS4603,8/14/2014,41
CS5783,5/18/2013,49
CS5606,9/4/2011,42
CS1166,1/28/2012,75
CS5154,1/20/2014,48
CS3374,8/26/2014,50
CS4650,5/9/2013,67
CS4676,6/12/2014,61
CS1602,1/31/2014,36
CS1358,11/28/2014,39
CS5495,10/24/2012,98
CS2992,8/17/2014,50
CS5710,11/1/2013,65
CS4566,9/15/2014,98
CS3006,7/22/2013,76
CS1513,9/27/2014,70
CS1851,4/8/2013,39
CS1786,6/24/2013,52
CS2854,10/28/2012,54
CS1819,7/30/2013,90
CS4362,6/29/2012,58
CS2602,2/27/2014,70
CS1161,11/8/2012,55
CS4654,12/10/2011,73
CS5369,12/25/2014,89
CS3564,4/24/2013,76
CS4599,10/31/2012,55
CS5338,1/5/2012,95
CS2414,2/21/2014,103
CS3338,1/24/2014,58
CS5976,5/28/2013,49
CS2712,7/4/2013,78
CS3066,10/16/2011,82
CS4502,3/5/2012,83
CS4723,9/18/2011,105
CS4837,8/4/2013,60
CS4998,8/31/2012,52
CS2043,1/5/2014,93
CS2330,12/18/2011,103
CS5150,9/13/2014,86
CS4663,1/15/2013,38
CS5627,6/13/2014,35
CS4665,6/27/2014,61
CS5941,7/19/2013,47
CS3290,10/27/2011,103
CS5354,5/29/2013,47
CS1160,10/29/2014,39
CS3436,12/19/2013,79
CS2386,12/27/2013,96
CS1848,3/8/2013,91
CS5813,9/29/2011,91
CS3899,3/21/2013,69
CS5501,10/25/2011,79
CS2885,8/5/2011,38
CS4967,9/1/2014,49
CS5755,7/6/2014,51
CS3258,10/30/2014,84
CS3565,2/19/2015,91
CS5529,7/24/2011,92
CS2998,4/14/2012,91
CS2360,10/27/2011,53
CS1386,6/8/2012,36
CS4984,10/30/2011,50
CS2998,8/1/2014,89
CS1955,10/4/2012,61
CS5187,11/3/2012,62
CS3253,4/2/2012,35
CS5282,2/15/2012,50
CS2467,2/3/2015,43
CS1256,9/27/2013,71
CS4039,11/3/2011,103
CS6023,3/12/2012,65
CS1956,5/25/2013,72
CS1549,2/19/2015,81
CS4389,5/2/2013,63
CS5661,5/1/2014,41
CS2777,6/4/2014,71
CS1712,7/18/2011,82
CS2419,5/29/2012,100
CS2912,3/13/2014,40
CS4005,7/12/2013,55
CS1906,6/3/2012,101
CS5407,10/26/2014,42
CS5951,10/28/2012,67
CS5914,9/20/2011,95
CS3020,10/2/2011,100
CS1273,2/21/2013,57
CS1200,3/1/2014,82
CS1754,5/20/2011,86
CS5306,3/30/2013,49
CS2714,12/21/2014,53
CS4415,1/26/2014,36
CS5203,10/31/2012,64
CS1740,7/31/2011,69
CS1736,3/13/2013,97
CS5921,5/7/2013,84
CS4521,7/24/2014,99
CS5603,10/10/2013,93
CS3356,9/29/2014,56
CS4656,6/20/2014,51
CS1348,1/11/2013,41
CS2424,2/14/2015,85
CS3214,2/14/2014,69
CS1723,10/14/2012,101
CS1755,12/19/2013,94
CS5082,1/16/2012,93
CS2286,7/19/2011,66
CS6000,9/15/2014,75
CS5782,4/24/2014,50
CS1421,11/26/2013,98
CS3622,3/3/2015,101
CS2824,5/19/2012,60
CS2292,11/3/2014,64
CS3244,8/8/2014,102
CS1914,4/18/2013,43
CS4955,8/29/2014,62
CS5322,1/22/2015,50
CS5878,6/30/2012,70
CS2831,1/19/2012,37
CS5054,10/29/2012,78
CS3630,4/1/2012,44
CS1783,10/17/2013,75
CS5820,2/3/2014,37
CS2747,2/20/2013,94
CS5101,7/23/2011,49
CS4673,9/9/2013,62
CS1236,1/7/2012,105
CS3055,9/22/2014,76
CS2417,2/20/2014,64
CS2906,8/15/2013,80
CS4912,5/20/2011,69
CS2496,9/1/2011,37
CS3713,2/21/2012,61
CS1874,5/2/2012,78
CS4798,7/4/2014,94
CS3684,1/4/2012,49
CS2205,9/12/2012,92
CS2415,1/10/2012,97
CS1766,3/9/2014,37
CS5330,2/4/2014,39
CS4656,7/7/2012,86
CS1280,7/9/2013,104
CS2495,11/9/2014,39
CS2781,1/17/2015,62
CS5413,8/18/2012,60
CS1772,1/22/2015,90
CS2909,9/27/2013,79
CS4210,7/6/2014,47
CS3325,7/28/2012,105
CS6068,11/8/2012,56
CS3577,10/11/2012,66
CS4885,5/22/2011,36
CS2851,8/26/2012,85
CS5201,2/14/2015,53
CS2738,8/9/2013,41
CS1717,1/26/2015,38
CS3614,9/2/2013,45
CS2513,1/3/2014,65
CS5665,7/4/2013,58
CS5367,10/8/2012,101
CS1879,9/19/2011,82
CS3760,4/29/2014,65
CS4876,3/4/2014,84
CS3161,4/30/2014,45
CS5543,8/6/2013,101
CS5990,9/30/2014,100
CS5901,12/3/2013,71
CS5497,12/9/2012,52
CS2888,2/2/2012,91
CS2189,4/6/2014,47
CS2754,9/9/2013,102
CS4596,10/5/2013,38
CS5349,8/31/2011,41
CS5609,4/19/2013,99
CS5866,7/24/2012,97
CS2249,9/24/2014,51
CS3836,5/14/2013,70
CS1742,1/5/2015,53
CS1560,1/1/2014,83
CS3588,6/15/2013,85
CS3643,9/15/2011,69
CS5251,1/26/2014,44
CS2746,2/17/2014,48
CS4727,11/19/2014,64
CS4360,3/16/2013,104
CS4057,11/20/2012,78
CS4008,10/13/2014,92
CS2164,6/16/2011,79
CS6046,8/17/2011,75
CS2425,5/27/2012,81
CS5248,12/11/2014,77
CS5420,2/12/2014,53
CS1954,3/11/2015,105
CS6041,3/11/2012,70
CS5405,12/7/2012,76
CS1383,5/20/2012,41
CS4981,2/16/2012,72
CS5029,11/24/2014,38
CS3485,5/26/2012,85
CS2459,11/16/2013,54
CS4773,1/30/2014,86
CS4491,8/16/2014,104
CS1250,6/13/2014,78
CS2430,3/16/2014,53
CS2404,8/18/2013,85
CS2434,9/21/2012,75
CS1581,10/7/2011,54
CS2138,10/11/2011,81
CS4073,12/7/2011,57
CS5328,7/2/2012,59
CS4988,8/28/2013,85
CS4209,6/3/2014,81
CS2499,2/18/2013,54
CS4649,3/13/2012,57
CS3730,8/10/2013,38
CS5974,12/2/2014,72
CS5492,9/7/2012,53
CS2622,7/29/2014,79
CS4817,7/10/2012,87
CS4725,9/8/2014,39
CS1951,12/15/2011,40
CS1444,10/20/2012,37
CS3457,9/13/2011,74
CS1752,6/2/2012,99
CS2927,3/27/2012,70
CS3088,5/2/2012,77
CS6004,4/4/2013,80
CS5827,6/23/2011,37
CS3715,2/4/2014,47
CS3045,7/11/2013,85
CS1776,12/9/2013,93
CS1803,7/27/2014,86
CS3063,10/21/2011,87
CS1183,1/31/2014,67
CS2235,8/5/2011,57
CS2127,11/8/2014,102
CS2038,1/22/2012,89
CS1787,6/13/2014,100
CS3037,11/20/2014,81
CS5558,2/20/2012,40
CS2772,2/28/2013,99
CS3903,8/20/2011,36
CS2078,2/15/2014,102
CS2676,3/17/2012,75
CS3829,6/13/2012,53
CS3529,10/19/2014,50
CS2898,6/1/2013,87
CS2386,9/20/2012,100
CS4333,7/13/2013,39
CS2834,2/17/2015,80
CS1583,10/9/2012,105
CS3393,8/25/2014,44
CS3590,1/4/2015,51
CS5240,11/12/2011,37
CS4352,4/16/2013,103
CS4997,8/25/2012,50
CS4081,10/31/2013,90
CS5308,7/23/2013,37
CS5310,5/27/2014,56
CS5290,5/19/2011,50
CS4894,2/18/2012,61
CS4103,10/2/2011,95
CS2116,2/12/2015,71
CS4628,1/26/2012,54
CS4236,1/31/2012,98
CS3775,3/17/2013,96
CS3046,11/20/2013,78
CS3824,1/11/2012,53
CS5291,4/3/2014,40
CS3034,11/13/2013,36
CS3903,8/25/2013,99
CS2971,6/1/2011,57
CS3645,3/21/2013,61
CS3239,12/11/2013,67
CS3662,2/4/2015,74
CS3691,4/2/2014,76
CS1185,3/2/2012,104
CS3481,9/17/2012,44
CS3615,7/11/2013,75
CS6057,5/8/2012,44
CS2326,8/17/2011,63
CS4777,10/22/2013,40
CS5672,1/5/2014,77
CS4475,2/8/2014,54
CS3507,12/16/2011,53
CS5807,4/26/2012,100
CS2342,5/15/2014,62
CS3308,1/4/2012,72
CS4496,9/18/2012,58
CS4203,2/11/2012,84
CS3347,9/29/2013,103
CS5237,8/29/2014,57
CS1751,12/29/2012,62
CS1665,6/14/2014,86
CS5331,6/3/2013,98
CS3438,8/28/2014,73
CS4576,9/29/2014,103
CS5672,8/26/2011,47
CS3376,9/12/2014,41
CS5373,6/14/2012,98
CS4860,7/25/2013,59
CS4022,5/29/2013,66
CS1547,3/13/2012,104
CS2039,5/10/2012,89
CS5876,5/21/2012,70
CS4572,9/23/2013,43
CS1997,1/11/2013,57
CS3518,12/9/2012,57
CS3984,3/17/2014,51
CS5732,10/12/2014,48
CS4496,6/21/2014,47
CS5921,11/2/2013,88
CS3776,9/30/2011,74
CS3239,1/20/2014,46
CS4398,4/25/2013,98
CS6021,6/25/2014,36
CS2801,8/30/2013,42
CS3408,6/27/2011,62
CS5782,11/7/2013,85
CS3013,1/29/2012,43
CS5060,2/23/2014,83
CS3970,10/10/2013,41
CS5871,10/19/2011,39
CS1717,8/22/2012,42
CS6054,6/4/2014,88
CS5454,8/16/2011,99
CS2514,2/7/2014,94
CS3013,7/7/2014,76
CS4846,11/14/2012,48
CS3066,7/8/2013,80
CS1455,12/23/2011,42
CS4013,10/4/2011,93
CS4551,11/9/2014,65
CS1876,10/31/2011,81
CS1283,7/3/2013,73
CS5121,2/8/2015,69
CS4999,6/27/2012,66
CS5131,7/23/2012,44
CS4381,6/24/2013,72
CS4209,8/14/2013,80
CS5399,11/4/2011,63
CS4832,7/24/2011,48
CS2826,3/6/2012,73
CS5381,6/4/2012,75
CS2863,7/26/2012,88
CS2685,1/23/2012,86
CS2665,1/9/2015,82
CS5717,5/11/2013,77
CS4793,10/10/2011,75
CS5146,1/13/2014,54
CS2302,5/1/2013,48
CS4027,6/16/2011,37
CS5617,12/10/2013,66
CS2560,7/1/2012,70
CS4519,10/28/2011,101
CS5510,6/2/2012,100
CS4758,1/18/2014,79
CS5945,12/6/2014,88
CS2661,8/30/2013,81
CS1468,2/8/2015,58
CS1185,11/23/2012,57
CS3433,2/19/2015,91
CS4216,5/20/2014,81
CS3372,8/26/2011,42
CS4971,8/2/2014,56
CS2528,10/21/2012,82
CS4897,1/31/2012,69
CS5649,12/30/2013,39
CS5190,1/31/2015,69
CS1299,7/1/2014,80
CS2622,5/20/2011,35
CS1676,7/6/2013,95
CS1310,11/2/2011,53
CS5656,11/16/2012,74
CS4758,4/23/2013,62
CS3140,11/11/2012,56
CS4460,4/21/2013,55
CS3839,4/8/2014,90
CS1612,4/21/2013,66
CS4149,6/2/2011,51
CS3865,1/19/2014,98
CS4621,4/2/2013,95
CS6012,12/22/2013,43
CS1984,2/19/2013,38
CS2983,9/10/2014,36
CS5843,8/11/2013,104
CS4678,7/3/2012,37
CS2149,10/31/2011,76
CS3203,11/26/2014,87
CS3235,9/21/2014,55
CS1324,8/19/2014,40
CS2389,6/14/2011,74
CS3950,5/31/2013,97
CS4691,8/8/2012,65
CS5473,7/28/2013,49
CS1712,3/14/2012,86
CS1594,12/25/2014,99
CS5725,10/12/2012,39
CS4271,9/23/2014,50
CS1418,7/26/2014,90
CS1599,4/17/2014,36
CS2544,3/26/2014,83
CS3418,12/17/2013,45
CS3548,8/11/2014,55
CS5847,3/5/2013,38
CS6097,5/3/2014,37
CS2523,7/22/2012,90
CS3192,7/23/2013,84
CS1569,3/10/2013,102
CS2688,11/13/2011,35
CS3394,4/9/2014,105
CS5396,5/13/2012,76
CS5988,10/2/2011,60
CS5406,8/30/2012,63
CS2600,2/5/2013,83
CS4445,8/5/2013,90
CS2146,3/6/2014,54
CS4339,3/10/2015,52
CS1302,2/9/2012,77
CS1474,8/7/2011,73
CS1652,7/6/2012,74
CS4083,3/16/2012,100
CS5472,11/24/2011,49
CS3232,12/12/2011,72
CS6067,7/31/2012,65
CS1330,7/20/2013,97
CS2138,11/7/2014,68
CS2920,7/29/2012,84
CS4504,2/7/2012,53
CS5275,1/31/2012,83
CS5398,1/3/2012,84
CS5087,7/21/2012,55
CS3420,10/13/2014,76
CS3400,2/15/2014,48
CS1828,5/8/2013,53
CS3151,11/2/2011,39
CS1564,12/21/2014,77
CS3207,4/3/2014,59
CS1275,5/28/2013,76
CS4836,6/26/2011,59
CS3823,10/22/2013,47
CS3930,3/28/2013,71
CS1377,12/21/2013,98
CS3082,4/18/2012,61
CS1420,8/4/2012,60
CS3218,10/16/2011,47
CS3954,1/31/2012,49
CS3450,6/24/2011,70
CS5477,3/2/2015,78
CS2791,1/14/2015,55
CS3264,5/4/2014,97
CS3363,8/1/2014,85
CS2038,11/6/2014,52
CS3191,1/27/2012,47
CS1206,8/30/2011,67
CS6100,5/17/2012,97
CS2108,7/26/2013,50
CS5564,7/28/2011,82
CS3969,9/10/2012,75
CS5015,12/16/2013,86
CS4944,8/24/2014,104
CS4329,3/15/2012,83
CS3501,7/7/2011,42
CS1894,7/9/2011,98
CS3893,10/8/2012,64
CS2862,11/26/2011,73
CS2163,2/1/2014,40
CS4598,8/2/2013,83
CS4660,7/7/2011,86
CS5257,8/8/2014,47
CS4661,10/26/2011,59
CS1829,6/12/2013,57
CS4182,5/9/2013,56
CS1912,12/10/2013,81
CS4371,6/18/2011,61
CS2600,7/26/2014,48
